plan_id,user_id,target_tabungan,batas_pengeluaran_kategori,tenggat_waktu
PLAN_4e361c39,USER_00525,1206579,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_f7dd2533,USER_00205,1709482,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_68045322,USER_08990,1457692,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_fcc9576a,USER_03774,1322965,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_2d6f8d00,USER_07792,1535312,"{""Food Delivery"": 1815000, ""Coffee Shop"": 605000, ""Movie Ticket"": 605000, ""Gaming"": 605000}",2023-08-31
PLAN_f48cf419,USER_00899,1094759,"{""Food Delivery"": 1200000, ""Coffee Shop"": 400000, ""Movie Ticket"": 400000, ""Gaming"": 400000}",2023-08-31
PLAN_8ac380d3,USER_01723,1611044,"{""Food Delivery"": 1275000, ""Coffee Shop"": 425000, ""Movie Ticket"": 425000, ""Gaming"": 425000}",2023-08-31
PLAN_7d61ced9,USER_07847,933219,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_4c12d108,USER_02521,1090306,"{""Food Delivery"": 915000, ""Coffee Shop"": 305000, ""Movie Ticket"": 305000, ""Gaming"": 305000}",2023-08-31
PLAN_b0cfa9b8,USER_06921,2036083,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_29d12e2f,USER_04386,619493,"{""Food Delivery"": 570000, ""Coffee Shop"": 190000, ""Movie Ticket"": 190000, ""Gaming"": 190000}",2023-08-31
PLAN_af1eca52,USER_09590,1660350,"{""Food Delivery"": 1995000, ""Coffee Shop"": 665000, ""Movie Ticket"": 665000, ""Gaming"": 665000}",2023-08-31
PLAN_a4831313,USER_00696,2131826,"{""Food Delivery"": 1875000, ""Coffee Shop"": 625000, ""Movie Ticket"": 625000, ""Gaming"": 625000}",2023-08-31
PLAN_4ee9683c,USER_04915,1613189,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_d3bdd839,USER_07316,1745480,"{""Food Delivery"": 1815000, ""Coffee Shop"": 605000, ""Movie Ticket"": 605000, ""Gaming"": 605000}",2023-08-31
PLAN_93bb5ad5,USER_04938,2078146,"{""Food Delivery"": 1890000, ""Coffee Shop"": 630000, ""Movie Ticket"": 630000, ""Gaming"": 630000}",2023-08-31
PLAN_26c25e80,USER_09588,1878192,"{""Food Delivery"": 1455000, ""Coffee Shop"": 485000, ""Movie Ticket"": 485000, ""Gaming"": 485000}",2023-08-31
PLAN_8ae50bc7,USER_08549,798004,"{""Food Delivery"": 1125000, ""Coffee Shop"": 375000, ""Movie Ticket"": 375000, ""Gaming"": 375000}",2023-08-31
PLAN_6aade12f,USER_03564,2737114,"{""Food Delivery"": 2250000, ""Coffee Shop"": 750000, ""Movie Ticket"": 750000, ""Gaming"": 750000}",2023-08-31
PLAN_7c5c202a,USER_01014,1641326,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_122e2677,USER_05620,2035926,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_8fc49a37,USER_06844,981036,"{""Food Delivery"": 1440000, ""Coffee Shop"": 480000, ""Movie Ticket"": 480000, ""Gaming"": 480000}",2023-08-31
PLAN_a2051254,USER_01065,715575,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_3fc0af0f,USER_01485,555973,"{""Food Delivery"": 555000, ""Coffee Shop"": 185000, ""Movie Ticket"": 185000, ""Gaming"": 185000}",2023-08-31
PLAN_34b8d259,USER_08101,369661,"{""Food Delivery"": 525000, ""Coffee Shop"": 175000, ""Movie Ticket"": 175000, ""Gaming"": 175000}",2023-08-31
PLAN_61605c81,USER_04206,1625294,"{""Food Delivery"": 1635000, ""Coffee Shop"": 545000, ""Movie Ticket"": 545000, ""Gaming"": 545000}",2023-08-31
PLAN_3bb6ded5,USER_09764,1021368,"{""Food Delivery"": 795000, ""Coffee Shop"": 265000, ""Movie Ticket"": 265000, ""Gaming"": 265000}",2023-08-31
PLAN_e1d11f11,USER_03650,851152,"{""Food Delivery"": 1155000, ""Coffee Shop"": 385000, ""Movie Ticket"": 385000, ""Gaming"": 385000}",2023-08-31
PLAN_fd7fd486,USER_09657,2329061,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_aeb8965d,USER_09495,1733895,"{""Food Delivery"": 1845000, ""Coffee Shop"": 615000, ""Movie Ticket"": 615000, ""Gaming"": 615000}",2023-08-31
PLAN_5546062e,USER_01492,1224828,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_48e62bc9,USER_09618,529299,"{""Food Delivery"": 630000, ""Coffee Shop"": 210000, ""Movie Ticket"": 210000, ""Gaming"": 210000}",2023-08-31
PLAN_109132ba,USER_05275,1136302,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_85102fd5,USER_09259,626649,"{""Food Delivery"": 810000, ""Coffee Shop"": 270000, ""Movie Ticket"": 270000, ""Gaming"": 270000}",2023-08-31
PLAN_fe0dd373,USER_06928,524541,"{""Food Delivery"": 735000, ""Coffee Shop"": 245000, ""Movie Ticket"": 245000, ""Gaming"": 245000}",2023-08-31
PLAN_ead2261b,USER_01153,1742900,"{""Food Delivery"": 2205000, ""Coffee Shop"": 735000, ""Movie Ticket"": 735000, ""Gaming"": 735000}",2023-08-31
PLAN_26a2d71b,USER_02029,1847283,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_c9edbaa1,USER_09069,2634366,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_839c1d8f,USER_05883,2013679,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_30c979c9,USER_02998,1600877,"{""Food Delivery"": 1425000, ""Coffee Shop"": 475000, ""Movie Ticket"": 475000, ""Gaming"": 475000}",2023-08-31
PLAN_0fee5093,USER_05341,1143744,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_7fcdf2c1,USER_04413,1907997,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_5a0c27f5,USER_04897,969257,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_90faae2d,USER_04379,1787438,"{""Food Delivery"": 2145000, ""Coffee Shop"": 715000, ""Movie Ticket"": 715000, ""Gaming"": 715000}",2023-08-31
PLAN_629c5602,USER_07238,1151404,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_909578fa,USER_00243,1412709,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_b9ad238e,USER_01067,1424730,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_c3d77122,USER_06976,1895304,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_6b28c107,USER_09716,1938268,"{""Food Delivery"": 1590000, ""Coffee Shop"": 530000, ""Movie Ticket"": 530000, ""Gaming"": 530000}",2023-08-31
PLAN_8bdf1bff,USER_00395,2558688,"{""Food Delivery"": 2145000, ""Coffee Shop"": 715000, ""Movie Ticket"": 715000, ""Gaming"": 715000}",2023-08-31
PLAN_a3d3604e,USER_03860,1830914,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_0071105f,USER_09132,2870682,"{""Food Delivery"": 2250000, ""Coffee Shop"": 750000, ""Movie Ticket"": 750000, ""Gaming"": 750000}",2023-08-31
PLAN_19672513,USER_03597,1640364,"{""Food Delivery"": 1260000, ""Coffee Shop"": 420000, ""Movie Ticket"": 420000, ""Gaming"": 420000}",2023-08-31
PLAN_3b560f4e,USER_07594,1379812,"{""Food Delivery"": 1560000, ""Coffee Shop"": 520000, ""Movie Ticket"": 520000, ""Gaming"": 520000}",2023-08-31
PLAN_9bb4c1ee,USER_05918,650123,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_5dcbfb3c,USER_08291,963605,"{""Food Delivery"": 960000, ""Coffee Shop"": 320000, ""Movie Ticket"": 320000, ""Gaming"": 320000}",2023-08-31
PLAN_2234c280,USER_07359,2562279,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_06de50d9,USER_06725,1538581,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_f29f7661,USER_08797,606412,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_1ce3c6bd,USER_01794,1935895,"{""Food Delivery"": 2085000, ""Coffee Shop"": 695000, ""Movie Ticket"": 695000, ""Gaming"": 695000}",2023-08-31
PLAN_77e6a4e0,USER_00025,667949,"{""Food Delivery"": 645000, ""Coffee Shop"": 215000, ""Movie Ticket"": 215000, ""Gaming"": 215000}",2023-08-31
PLAN_7a251799,USER_04836,2209604,"{""Food Delivery"": 2205000, ""Coffee Shop"": 735000, ""Movie Ticket"": 735000, ""Gaming"": 735000}",2023-08-31
PLAN_8d34e45f,USER_03539,883458,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_5744094e,USER_09823,1356936,"{""Food Delivery"": 1095000, ""Coffee Shop"": 365000, ""Movie Ticket"": 365000, ""Gaming"": 365000}",2023-08-31
PLAN_f4d1107c,USER_04756,1962020,"{""Food Delivery"": 1755000, ""Coffee Shop"": 585000, ""Movie Ticket"": 585000, ""Gaming"": 585000}",2023-08-31
PLAN_8496ce21,USER_09357,2462797,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_05f54c8c,USER_01098,1747238,"{""Food Delivery"": 1410000, ""Coffee Shop"": 470000, ""Movie Ticket"": 470000, ""Gaming"": 470000}",2023-08-31
PLAN_a030681b,USER_06438,1398684,"{""Food Delivery"": 1200000, ""Coffee Shop"": 400000, ""Movie Ticket"": 400000, ""Gaming"": 400000}",2023-08-31
PLAN_5586acc9,USER_01906,1036231,"{""Food Delivery"": 1080000, ""Coffee Shop"": 360000, ""Movie Ticket"": 360000, ""Gaming"": 360000}",2023-08-31
PLAN_f4bbdf54,USER_01269,2383609,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_ae751c8b,USER_01373,1334420,"{""Food Delivery"": 1725000, ""Coffee Shop"": 575000, ""Movie Ticket"": 575000, ""Gaming"": 575000}",2023-08-31
PLAN_f5d7421f,USER_07313,870295,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_7ef804ae,USER_03513,1002365,"{""Food Delivery"": 1275000, ""Coffee Shop"": 425000, ""Movie Ticket"": 425000, ""Gaming"": 425000}",2023-08-31
PLAN_47daeac9,USER_06665,2490105,"{""Food Delivery"": 2205000, ""Coffee Shop"": 735000, ""Movie Ticket"": 735000, ""Gaming"": 735000}",2023-08-31
PLAN_fec2a0c2,USER_05867,590207,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_8a4cdb78,USER_00423,1240481,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_01b42445,USER_06706,1223548,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_1113b66c,USER_00578,841673,"{""Food Delivery"": 1260000, ""Coffee Shop"": 420000, ""Movie Ticket"": 420000, ""Gaming"": 420000}",2023-08-31
PLAN_302b75ad,USER_00096,2079674,"{""Food Delivery"": 1815000, ""Coffee Shop"": 605000, ""Movie Ticket"": 605000, ""Gaming"": 605000}",2023-08-31
PLAN_954d8ac9,USER_05112,2096205,"{""Food Delivery"": 1815000, ""Coffee Shop"": 605000, ""Movie Ticket"": 605000, ""Gaming"": 605000}",2023-08-31
PLAN_7df6ca1f,USER_04498,1348290,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_5e1380c6,USER_06533,1021999,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_f9bdb2c9,USER_09992,671803,"{""Food Delivery"": 930000, ""Coffee Shop"": 310000, ""Movie Ticket"": 310000, ""Gaming"": 310000}",2023-08-31
PLAN_b5a19a4d,USER_06162,489181,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_bcec0d0d,USER_02184,664476,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_05077c7c,USER_01313,1531592,"{""Food Delivery"": 1215000, ""Coffee Shop"": 405000, ""Movie Ticket"": 405000, ""Gaming"": 405000}",2023-08-31
PLAN_70781a88,USER_01518,968398,"{""Food Delivery"": 1170000, ""Coffee Shop"": 390000, ""Movie Ticket"": 390000, ""Gaming"": 390000}",2023-08-31
PLAN_fa3e8510,USER_06263,893819,"{""Food Delivery"": 990000, ""Coffee Shop"": 330000, ""Movie Ticket"": 330000, ""Gaming"": 330000}",2023-08-31
PLAN_3a955efb,USER_00528,607940,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_9b036c2d,USER_09038,1564622,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_4a4ac7ad,USER_09333,1929415,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_74f48620,USER_08609,2057923,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_6c058b99,USER_06275,859293,"{""Food Delivery"": 1035000, ""Coffee Shop"": 345000, ""Movie Ticket"": 345000, ""Gaming"": 345000}",2023-08-31
PLAN_3e215a91,USER_06009,1152928,"{""Food Delivery"": 1635000, ""Coffee Shop"": 545000, ""Movie Ticket"": 545000, ""Gaming"": 545000}",2023-08-31
PLAN_4a3d998f,USER_04214,931992,"{""Food Delivery"": 1005000, ""Coffee Shop"": 335000, ""Movie Ticket"": 335000, ""Gaming"": 335000}",2023-08-31
PLAN_c35c14a3,USER_05393,1308255,"{""Food Delivery"": 1590000, ""Coffee Shop"": 530000, ""Movie Ticket"": 530000, ""Gaming"": 530000}",2023-08-31
PLAN_504093ea,USER_04322,1414682,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_467f063b,USER_00577,1626686,"{""Food Delivery"": 1245000, ""Coffee Shop"": 415000, ""Movie Ticket"": 415000, ""Gaming"": 415000}",2023-08-31
PLAN_c66be584,USER_00907,824313,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_da6d5472,USER_03748,700595,"{""Food Delivery"": 675000, ""Coffee Shop"": 225000, ""Movie Ticket"": 225000, ""Gaming"": 225000}",2023-08-31
PLAN_2449158e,USER_00518,806991,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_d0bfb369,USER_09028,2014811,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_727de9b0,USER_06611,986179,"{""Food Delivery"": 960000, ""Coffee Shop"": 320000, ""Movie Ticket"": 320000, ""Gaming"": 320000}",2023-08-31
PLAN_7a5c885d,USER_05120,1509822,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_dce71d76,USER_07519,1259588,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_5bb42465,USER_09758,878770,"{""Food Delivery"": 1125000, ""Coffee Shop"": 375000, ""Movie Ticket"": 375000, ""Gaming"": 375000}",2023-08-31
PLAN_b7285be5,USER_07077,1515113,"{""Food Delivery"": 1515000, ""Coffee Shop"": 505000, ""Movie Ticket"": 505000, ""Gaming"": 505000}",2023-08-31
PLAN_d4174846,USER_06883,1934382,"{""Food Delivery"": 2055000, ""Coffee Shop"": 685000, ""Movie Ticket"": 685000, ""Gaming"": 685000}",2023-08-31
PLAN_4635091e,USER_05244,1571242,"{""Food Delivery"": 1260000, ""Coffee Shop"": 420000, ""Movie Ticket"": 420000, ""Gaming"": 420000}",2023-08-31
PLAN_98322aad,USER_03134,2414500,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_1180f6b0,USER_09025,1762379,"{""Food Delivery"": 1725000, ""Coffee Shop"": 575000, ""Movie Ticket"": 575000, ""Gaming"": 575000}",2023-08-31
PLAN_33e7474a,USER_09781,1271549,"{""Food Delivery"": 1710000, ""Coffee Shop"": 570000, ""Movie Ticket"": 570000, ""Gaming"": 570000}",2023-08-31
PLAN_54ff5205,USER_04024,883100,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_5b5049a4,USER_01999,1485881,"{""Food Delivery"": 1995000, ""Coffee Shop"": 665000, ""Movie Ticket"": 665000, ""Gaming"": 665000}",2023-08-31
PLAN_5855bbcd,USER_06593,1524415,"{""Food Delivery"": 1710000, ""Coffee Shop"": 570000, ""Movie Ticket"": 570000, ""Gaming"": 570000}",2023-08-31
PLAN_4b723684,USER_00417,617134,"{""Food Delivery"": 810000, ""Coffee Shop"": 270000, ""Movie Ticket"": 270000, ""Gaming"": 270000}",2023-08-31
PLAN_6f9e7824,USER_09614,2267378,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_1163ba84,USER_05759,1133876,"{""Food Delivery"": 1410000, ""Coffee Shop"": 470000, ""Movie Ticket"": 470000, ""Gaming"": 470000}",2023-08-31
PLAN_93963bf8,USER_07104,487150,"{""Food Delivery"": 525000, ""Coffee Shop"": 175000, ""Movie Ticket"": 175000, ""Gaming"": 175000}",2023-08-31
PLAN_5fbe086e,USER_00510,985750,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_77d9c995,USER_04022,1734215,"{""Food Delivery"": 2160000, ""Coffee Shop"": 720000, ""Movie Ticket"": 720000, ""Gaming"": 720000}",2023-08-31
PLAN_68470df2,USER_09448,1402258,"{""Food Delivery"": 1395000, ""Coffee Shop"": 465000, ""Movie Ticket"": 465000, ""Gaming"": 465000}",2023-08-31
PLAN_1d71b25f,USER_09456,1646355,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_0d4161b1,USER_07386,733049,"{""Food Delivery"": 1080000, ""Coffee Shop"": 360000, ""Movie Ticket"": 360000, ""Gaming"": 360000}",2023-08-31
PLAN_8519131a,USER_03887,2438151,"{""Food Delivery"": 2040000, ""Coffee Shop"": 680000, ""Movie Ticket"": 680000, ""Gaming"": 680000}",2023-08-31
PLAN_6080d9f5,USER_04490,555903,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_a3aceca0,USER_02244,1842818,"{""Food Delivery"": 1875000, ""Coffee Shop"": 625000, ""Movie Ticket"": 625000, ""Gaming"": 625000}",2023-08-31
PLAN_7a3750f2,USER_00258,920800,"{""Food Delivery"": 885000, ""Coffee Shop"": 295000, ""Movie Ticket"": 295000, ""Gaming"": 295000}",2023-08-31
PLAN_d02c895d,USER_09074,1726132,"{""Food Delivery"": 1590000, ""Coffee Shop"": 530000, ""Movie Ticket"": 530000, ""Gaming"": 530000}",2023-08-31
PLAN_5c9c3861,USER_03033,2296539,"{""Food Delivery"": 2040000, ""Coffee Shop"": 680000, ""Movie Ticket"": 680000, ""Gaming"": 680000}",2023-08-31
PLAN_8ac71701,USER_05290,589038,"{""Food Delivery"": 705000, ""Coffee Shop"": 235000, ""Movie Ticket"": 235000, ""Gaming"": 235000}",2023-08-31
PLAN_bd7fe6da,USER_04902,1171575,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_f97d779b,USER_03776,1861319,"{""Food Delivery"": 1620000, ""Coffee Shop"": 540000, ""Movie Ticket"": 540000, ""Gaming"": 540000}",2023-08-31
PLAN_a3e6f863,USER_02945,1934927,"{""Food Delivery"": 1890000, ""Coffee Shop"": 630000, ""Movie Ticket"": 630000, ""Gaming"": 630000}",2023-08-31
PLAN_01576892,USER_04681,918058,"{""Food Delivery"": 750000, ""Coffee Shop"": 250000, ""Movie Ticket"": 250000, ""Gaming"": 250000}",2023-08-31
PLAN_460937e2,USER_05944,1566393,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_d498b1dc,USER_03420,2433190,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_cd7b5b95,USER_08060,772249,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_c21932c2,USER_07040,1600354,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_8ca32d96,USER_07495,1325753,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_dc5c20b6,USER_03063,1059444,"{""Food Delivery"": 1095000, ""Coffee Shop"": 365000, ""Movie Ticket"": 365000, ""Gaming"": 365000}",2023-08-31
PLAN_f2e76163,USER_08525,1313620,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_5dcfd732,USER_09436,2170319,"{""Food Delivery"": 1755000, ""Coffee Shop"": 585000, ""Movie Ticket"": 585000, ""Gaming"": 585000}",2023-08-31
PLAN_aebfe411,USER_09971,2710886,"{""Food Delivery"": 2160000, ""Coffee Shop"": 720000, ""Movie Ticket"": 720000, ""Gaming"": 720000}",2023-08-31
PLAN_3254b185,USER_06570,1114395,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_54deca19,USER_03494,742232,"{""Food Delivery"": 1035000, ""Coffee Shop"": 345000, ""Movie Ticket"": 345000, ""Gaming"": 345000}",2023-08-31
PLAN_a653a1c7,USER_01695,1110260,"{""Food Delivery"": 1200000, ""Coffee Shop"": 400000, ""Movie Ticket"": 400000, ""Gaming"": 400000}",2023-08-31
PLAN_fa08de18,USER_09437,1280511,"{""Food Delivery"": 1065000, ""Coffee Shop"": 355000, ""Movie Ticket"": 355000, ""Gaming"": 355000}",2023-08-31
PLAN_080d0e13,USER_08772,684638,"{""Food Delivery"": 540000, ""Coffee Shop"": 180000, ""Movie Ticket"": 180000, ""Gaming"": 180000}",2023-08-31
PLAN_5b9366b6,USER_05952,950743,"{""Food Delivery"": 1185000, ""Coffee Shop"": 395000, ""Movie Ticket"": 395000, ""Gaming"": 395000}",2023-08-31
